country,sex,education,ID,age,marital_status,hh_size,child,employment_status,income_loss,insurance_unemp,lost_job,work_hours,hh_resp,child_rep,adult_care,hh_resp3,child_rep3,hh_resp0,child_rep0,adult_care0,partner_support,child_support,dsupport,ssupport,family_support,domestic_support,source_info,use_info,food_access,access_product,access_care,access_water,access_transp,access_soc,ill_death,mental_health,discrimination,violence,cash_relief,inkind_relief,friends_support,ngo_support,num_child,hh_loss,count_adult,adult_care3,lost_dw_support,lost_relative_support,received_info,gov_support_unemp,weights,urban_rural,refugee_camp,employed,safe,reason_safe1,violence_spouse,violence_family,increase_gbv,priority_gbv,head,disability,hh_resp_b,child_rep_b,adult_care_b,nonhh_rep,risk_covid,reason_safe,coping_1,coping_2,coping_3,coping_4,coping_5,coping_6,coping_7,coping_8,coex,safe_community,UserId,employment_status_a,emp_y,emp_y_a,lost_job_hh,food_need,violence_comm,GBV_problem,GBV_change,help_women,region,hh_size_cat,age_cat,age_cat2,education2,edu_age,edu_child,young_child,hh_comp_mar,countryweightf,countryweightm,_merge,weights_sample
Colombia,Women,Secondary,,60,Living with partner/Cohabiting,5,0,Employer,yes,yes,yes,,yes,,No,No,,,,,yes,yes,,,No,,,yes,yes,No,,No,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,yes,Yes,,Yes,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,4-5,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,34,Single,1,1,Formal employee,No,yes,No,No change,No,,,No,,,,,,,,,,,Internet and social media ,yes,yes,No,,No,No,No,No,No,No,,No,No,,,,,,,,,yes,,1,,,,Yes,,,,,,yes,,Yes,,,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,30-34,25-34,Tertiary Education and More,0,0,0,Single Parent,1,1,Matched (3),1
Colombia,Women,Tertiary,,22,Single,2,0,Did not work (not in the labor force),,yes,,,No,No,yes,No,No,,,,,yes,,,,No,Internet and social media ,yes,No,No,No,No,No,yes,No,No,No,,yes,yes,,,1,,,,,,yes,,1,,,,No,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Technical,,34,Living with partner/Cohabiting,5,1,Formal employee,yes,yes,yes,,yes,No,,No,No,,,,yes,,,,,,Radio/Television/Newspaper,yes,yes,No,yes,No,yes,yes,No,No,No,,No,No,,,3,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,Technical,,22,Living with partner/Cohabiting,5,0,Formal employee,yes,yes,yes,,No,No,No,No,No,,,,yes,,,,yes,,Radio/Television/Newspaper,yes,yes,No,No,No,yes,No,yes,No,No,,No,yes,No,,1,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,No,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,37,Single,2,0,Formal employee,No,yes,No,No change,No,,,No,,,,,,,,,yes,,,No,yes,No,,No,yes,No,yes,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,35,Married,3,0,Formal employee,,yes,yes,,No,No,,No,No,,,,yes,,,,yes,,Internet and social media ,yes,No,No,,No,No,No,yes,No,Yes,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,Yes,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,35-39,35-44,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,26,Single,4,0,Formal employee,yes,yes,yes,,No,,,No,,,,,,,,,yes,,Internet and social media ,yes,No,No,,No,,No,No,No,No,,No,yes,No,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Technical,,21,Living with partner/Cohabiting,3,0,Informal/no insurance employee,yes,yes,yes,,yes,,yes,No,,,,,yes,yes,,,yes,,Radio/Television/Newspaper,yes,yes,No,No,yes,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,58,Single,6,0,Employer,yes,yes,yes,,yes,,yes,No,,,,,,yes,,,yes,No,Official Government websites or other communication platforms,yes,No,No,,No,yes,No,No,No,No,,yes,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,yes,Yes,,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,6-7,55-60,45-59,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,40,Single,4,0,Formal employee,yes,yes,No,Decreased,yes,,No,No,,,,,,yes,,,yes,,Internet and social media ,yes,No,No,,No,No,No,yes,No,No,,yes,yes,No,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,No,,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Technical,,18,Single,2,0,Other,,yes,,,yes,,,No,,,,,,yes,,,yes,,Internet and social media ,yes,yes,yes,,No,yes,yes,yes,No,Yes,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,31,Married,5,1,Own Account Worker,yes,yes,yes,,yes,No,No,yes,No,,,,yes,yes,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,yes,yes,yes,yes,No,,No,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,No,yes,Yes,Yes,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Women,Primary,,57,Married,3,0,Did not work (not in the labor force),,yes,,,No,,No,No,,,,,No,,,,,,Radio/Television/Newspaper,yes,No,yes,,yes,yes,yes,No,yes,No,,yes,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,No,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,55-60,45-59,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Technical,,29,Living with partner/Cohabiting,4,1,Formal employee,No,yes,No,Increased,No,No,No,No,No,,,,yes,yes,,,yes,,Radio/Television/Newspaper,yes,yes,No,yes,No,No,No,No,yes,No,,No,No,,,2,,,,,,yes,,1,,,,No,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,Tertiary,,34,Married,4,1,Informal/no insurance employee,yes,yes,yes,,yes,No,yes,No,No,,,,No,,,,No,,Radio/Television/Newspaper,yes,yes,No,,No,,No,No,No,Yes,,No,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Women,Secondary,,50,Married,4,0,Did not work (not in the labor force),,yes,,,yes,,yes,No,,,,,yes,yes,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,yes,Yes,,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,50-54,45-59,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Technical,,78,Separated/Divorced,1,1,Did not work (not in the labor force),,yes,,,No,,No,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,yes,No,No,No,No,,No,No,No,,,,,,,,yes,,1,,,,Yes,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,1,>=60,>60,Tertiary Education and More,0,0,0,Single Parent,1,1,Matched (3),1
Colombia,Women,Technical,,19,Living with partner/Cohabiting,2,0,Formal employee,No,yes,yes,,No,,yes,No,,,,,No,,,,No,yes,Internet and social media ,yes,No,No,,No,No,No,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,34,Living with partner/Cohabiting,4,1,Did not work (not in the labor force),,yes,,,No,No,No,No,No,,,,No,yes,,,,,Health centre/Family doctor,yes,No,No,yes,No,No,No,yes,No,No,,yes,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Women,Tertiary,,25,Single,3,0,Informal/no insurance employee,,yes,No,Increased,No,,yes,No,,,,,,,,,,yes,Official Government websites or other communication platforms,yes,yes,yes,,,No,yes,yes,No,Yes,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,46,Living with partner/Cohabiting,4,0,Did not work (not in the labor force),,No,,,No,,,No,,,,,yes,No,,,No,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,24,Single,5,1,Did not work (not in the labor force),,yes,,,yes,No,,No,No,,,,,yes,,,,,Radio/Television/Newspaper,yes,yes,No,No,No,yes,yes,yes,No,No,,No,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,Yes,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Single Parent,1,1,Matched (3),1
Colombia,Men,Secondary,,57,Married,10,1,Employer,yes,yes,No,No change,yes,,,No,,,,,yes,No,,,No,,Radio/Television/Newspaper,No,No,No,No,No,No,yes,No,No,No,,No,yes,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,No,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,8 and more,55-60,45-59,Secondary Education or Less,0,1,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,No Education,,73,Living with partner/Cohabiting,3,0,Did not work (not in the labor force),,yes,,,No,,,No,,,,,yes,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,,No,yes,yes,yes,yes,Yes,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,yes,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,2-3,>=60,>60,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,47,Single,1,1,Own Account Worker,yes,yes,No,Decreased,yes,,yes,No,,,,,,,,,,,Radio/Television/Newspaper,yes,No,No,,No,No,No,No,No,No,,No,yes,,,,,,,,,yes,,1,,,,Yes,,,,,,yes,,Yes,,Yes,,,,,,,,,,,,,No,,,,,,,,,,,LACRO,1,45-49,45-59,Tertiary Education and More,0,0,0,Single Parent,1,1,Matched (3),1
Colombia,Men,Tertiary,,21,Single,3,0,Informal/no insurance employee,yes,yes,yes,,No,No,,No,No,,,,,,,,No,,Internet and social media ,yes,No,No,,No,No,yes,No,No,Yes,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,yes,Yes,Yes,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,33,Living with partner/Cohabiting,3,0,Formal employee,yes,yes,yes,,No,,,No,,,,,No,,,,,,Radio/Television/Newspaper,yes,yes,No,No,No,No,,No,No,No,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Technical,,69,Living with partner/Cohabiting,2,0,Retired/Pension,,yes,,,No,,,No,,,,,yes,,,,,,Radio/Television/Newspaper,yes,yes,No,,No,,No,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,>=60,>60,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,40,Single,6,0,Own Account Worker,yes,yes,yes,,No,,,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,Yes,,No,No,,,0,,,,,,yes,,1,,,,No,,,,,,No,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,6-7,40-44,35-44,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,21,Living with partner/Cohabiting,2,0,Own Account Worker,yes,yes,No,Decreased,No,,,No,,,,,yes,,,,No,,Internet and social media ,yes,yes,No,,No,yes,yes,No,No,No,,yes,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Technical,,18,Living with partner/Cohabiting,5,1,Did not work (not in the labor force),,yes,,,yes,No,yes,No,No,,,,yes,yes,,,yes,,Internet and social media ,yes,yes,No,No,No,yes,yes,No,yes,No,,yes,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,No,No,No,Yes,No,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,1,Partnered with children,1,1,Matched (3),1
Colombia,Women,Tertiary,,42,Married,4,0,Formal employee,yes,yes,No,Increased,No,,No,No,,,,,yes,yes,,,,,Non-governmental organization/Civil society organization,yes,No,No,,No,No,yes,No,No,No,,No,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,No,,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,43,Married,3,0,Own Account Worker,yes,yes,No,Decreased,No,No,No,No,No,,,,No,No,,,No,No,Official Government websites or other communication platforms,yes,No,No,No,No,No,yes,yes,yes,Yes,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,40-44,35-44,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Technical,,58,Married,6,1,Own Account Worker,yes,,yes,,yes,yes,No,No,No,,,,yes,yes,,,,,Radio/Television/Newspaper,yes,yes,yes,,No,,yes,yes,No,Yes,,No,yes,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,6-7,55-60,45-59,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,Tertiary,,35,Living with partner/Cohabiting,5,1,Employer,yes,yes,yes,,No,,,No,,,,,No,yes,,,,,Radio/Television/Newspaper,yes,yes,yes,yes,No,No,yes,yes,yes,Yes,,No,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,35-39,35-44,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Women,Tertiary,,25,Married,2,0,Formal employee,yes,yes,yes,,No,,No,No,,,,,yes,,,,No,,Radio/Television/Newspaper,yes,yes,No,No,No,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,49,Married,4,0,Formal employee,,yes,No,Decreased,No,,No,No,,,,,yes,yes,,,yes,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,yes,No,No,,No,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,No,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,4-5,45-49,45-59,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,28,Single,3,0,Formal employee,,yes,yes,,No,No,No,No,No,,,,,yes,,,yes,,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Tertiary,,54,Living with partner/Cohabiting,4,0,Own Account Worker,yes,yes,yes,,No,,,No,,,,,yes,yes,,,,,Official Government websites or other communication platforms,yes,yes,yes,,No,yes,yes,yes,No,No,,yes,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,50-54,45-59,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Secondary,,74,Widowed,1,1,Did not work (not in the labor force),,yes,,,yes,,,No,,,,,,,,,,yes,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,,No,yes,No,,,,,,,,yes,,1,,,,Yes,,,,,,yes,,Yes,,,,,,,,,,,,,,,Yes,,,,,,,,,,,LACRO,1,>=60,>60,Secondary Education or Less,0,1,0,Single Parent,1,1,Matched (3),1
Colombia,Women,Primary,,43,Married,3,0,Did not work (not in the labor force),,yes,,,No,,No,No,,,,,No,No,,,,No,Radio/Television/Newspaper,yes,yes,No,,No,yes,No,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,Yes,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Technical,,26,Living with partner/Cohabiting,2,0,Informal/no insurance employee,yes,yes,No,Decreased,yes,,,No,,,,,yes,,,,,,Internet and social media ,yes,yes,No,,yes,yes,yes,yes,yes,Yes,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Secondary,,38,Living with partner/Cohabiting,6,0,Informal/no insurance employee,yes,yes,yes,,yes,yes,,No,No,,,,yes,yes,,,,,Radio/Television/Newspaper,yes,yes,No,No,No,No,No,yes,No,No,,No,No,No,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,6-7,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Secondary,,54,Single,2,0,Informal/no insurance employee,yes,yes,yes,,yes,,,No,,,,,,No,,,No,,Radio/Television/Newspaper,yes,yes,No,,No,No,yes,No,No,No,,No,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,Yes,Yes,,,,,,,,,,,LACRO,2-3,50-54,45-59,Secondary Education or Less,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,27,Living with partner/Cohabiting,4,0,Formal employee,yes,yes,No,Increased,No,yes,,No,No,,,,yes,,,,yes,,Radio/Television/Newspaper,yes,No,No,,No,,No,No,No,Yes,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,No,No,No,No,,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,25,Single,4,0,Formal employee,yes,yes,yes,,yes,,No,No,,,,,,,,,yes,No,Official Government websites or other communication platforms,yes,No,No,,No,No,yes,yes,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,No,,No,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Secondary,,48,Living with partner/Cohabiting,5,0,Formal employee,No,yes,No,No change,No,,,No,,,,,yes,yes,,,No,,Radio/Television/Newspaper,yes,yes,No,No,No,yes,yes,No,No,No,,No,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,45-49,45-59,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,28,Widowed,2,0,Did not work (not in the labor force),,yes,,,No,,,No,,,,,,No,,,,,Radio/Television/Newspaper,yes,No,No,No,No,No,No,No,No,No,,No,yes,No,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,25-29,25-34,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,30,Living with partner/Cohabiting,5,0,Did not work (not in the labor force),,yes,,,No,No,No,No,No,,,,No,No,,,No,No,Internet and social media ,yes,No,No,No,No,No,No,No,No,No,,No,No,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Secondary,,44,Living with partner/Cohabiting,4,0,Formal employee,,yes,yes,,No,,,No,,,,,yes,yes,,,No,,Radio/Television/Newspaper,yes,No,No,,No,yes,No,yes,No,No,,No,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,40-44,35-44,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Men,Technical,,41,Living with partner/Cohabiting,4,1,Informal/no insurance employee,,yes,yes,,yes,No,No,No,No,,,,yes,yes,,,No,No,Radio/Television/Newspaper,yes,No,No,No,No,No,yes,yes,No,Yes,,No,yes,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,Yes,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,4-5,40-44,35-44,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,Tertiary,,22,Single,4,0,Own Account Worker,yes,yes,yes,,No,,,No,,,,,,No,,,,,Internet and social media ,yes,No,No,,No,No,No,yes,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,No,,,,,,,,,,,,,,No,,,,,,,,,,,,LACRO,4-5,18-24,18-24,Tertiary Education and More,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Secondary,,36,Separated/Divorced,7,0,Did not work (not in the labor force),,yes,,,No,,No,No,,,,,,yes,,,yes,,Health centre/Family doctor,yes,yes,No,,No,yes,yes,No,No,No,,yes,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,yes,Yes,,No,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,6-7,35-39,35-44,Secondary Education or Less,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Men,Secondary,,35,Married,3,0,Own Account Worker,yes,yes,yes,,No,No,,No,No,,,,yes,yes,,,,,Radio/Television/Newspaper,yes,yes,No,,No,No,yes,yes,No,No,,yes,yes,,,1,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,No,,,,,,,,,,,,,No,Yes,,,,,,,,,,,LACRO,2-3,35-39,35-44,Secondary Education or Less,0,0,0,Partnered without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,34,Living with partner/Cohabiting,4,1,Formal employee,yes,yes,No,Increased,No,No,No,No,No,,,,yes,yes,,,yes,,,yes,No,No,yes,No,yes,yes,yes,yes,Yes,,yes,No,,,2,,,,,,yes,,1,,,,No,,,,,,yes,No,Yes,No,No,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Women,Tertiary,,24,,2,0,Did not work (not in the labor force),,yes,,,No,,,No,,,,,,,,,yes,,Radio/Television/Newspaper,yes,yes,yes,,yes,yes,No,yes,yes,No,,yes,yes,,,0,,,,,,yes,,1,,,,Yes,,,,,,No,No,Yes,,,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,18-24,18-24,Tertiary Education and More,0,0,0,,1,1,Matched (3),1
Colombia,Women,Secondary,,47,Separated/Divorced,3,0,Formal employee,No,yes,No,Decreased,No,,No,No,,,,,,,,,No,,Radio/Television/Newspaper,yes,No,No,,No,No,No,yes,No,No,,No,No,No,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,2-3,45-49,45-59,Secondary Education or Less,0,0,0,Single without children,1,1,Matched (3),1
Colombia,Women,Tertiary,,33,Married,4,1,Employer,yes,yes,yes,,yes,yes,yes,No,No,,,,yes,yes,,,yes,yes,Radio/Television/Newspaper,yes,No,No,No,No,yes,No,yes,yes,Yes,,No,No,,,2,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,Yes,Yes,,,,,,,,,,,,No,No,,,,,,,,,,,LACRO,4-5,30-34,25-34,Tertiary Education and More,0,0,0,Partnered with children,1,1,Matched (3),1
Colombia,Men,Technical,,29,Living with partner/Cohabiting,4,0,Employer,yes,yes,No,Decreased,yes,,No,No,,,,,yes,yes,,,yes,,Official Government websites or other communication platforms,yes,No,No,,No,No,yes,No,No,No,,No,No,,,0,,,,,,yes,,1,,,,Yes,,,,,,yes,No,Yes,,Yes,,,,,,,,,,,,Yes,No,,,,,,,,,,,LACRO,4-5,25-29,25-34,Tertiary Education and More,0,0,0,Partnered without children,1,1,Matched (3),1
